job_link,job_title,company,job_location,first_seen,search_city,search_country,job_type,job_skills,job_loc_city,job_loc_state,job_level
https://www.linkedin.com/jobs/view/data-scientist-at-global-dimensions-llc-3739543379,Data Scientist,"Global Dimensions, LLC","Tampa, FL",2024-01-12,Seminole,United States,Onsite,"Data Scientist, Database Development, Database Maintenance, Database Performance, Relational Databases, Table Structures, Table Relationships, Data Normalization, Entity Relationship Diagrams, Data Analysis, Assessments, Analyses, Wargaming, Microsoft Excel, SharePoint, Microsoft Access, Microsoft Word, R, Python, Statistical Analysis, Predictive Analysis, Algorithms, Data Mining, Data Visualization, Data Representation, Data Reduction, Data Reuse, Dynamic Visualizations, Maps, Presentation, Final Reporting, Applied Statistics, Operations Research, Systems Analysis, Computer Science, Industrial Engineering, Systems Engineering, Computer Coding, Database Management, Network Services, TOP SECRET Clearance, SCI Clearance",Tampa,FL,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-emids-3801112030,Data Scientist,Emids,"Birmingham, AL",2024-01-13,Alabama,United States,Onsite,"Data Science, Dataiku, Big data, Python, Communication, Problemsolving, Teamwork, Adaptability, Data pipelines, Analytical workflows, Reusable tools, Documentation",Birmingham,AL,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-insight-global-3799992446,Data Scientist,Insight Global,"Newark, OH",2024-01-12,Ohio,United States,Onsite,"Data Science, Data Analysis, Statistical Modeling, Machine Learning, Python, SQL, Tableau, AWS Sage Maker, Data Visualization, Natural Language Processing, Business Intelligence, Data Management, Customer Segmentation, Customer Attrition Modeling, Product Recommendation, Branch Optimization, Geographic Information Systems (GIS), Spatial Analysis, Risk Management, Compliance, Banking Experience, Data Science Roles, Customer Service, Masters Degree",Newark,OH,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-mmm-at-focuskpi-inc-3800124982,Data Scientist (MMM),"FocusKPI, Inc.","San Francisco, CA",2024-01-12,Novato,United States,Onsite,"Data Science, Market Mix Modeling (MMM), Data Analytics, Python, SQL, Database Management, Data Visualization, Machine Learning, Cloud Computing (GCP AWS Azure), Statistics, Predictive Modeling, Optimization Techniques, Business Problem Solving, Project Management, Communication, Collaboration, Agile Development, Curiosity",San Francisco,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-ts-sci-at-take2-consulting-llc-3793786872,Data Scientist (TS/SCI),"Take2 Consulting, LLC","Reston, VA",2024-01-12,Manassas,United States,Onsite,"Leadership, Data science, Collaboration, Data analysis, Algorithm development, Data visualization, Data mining, Statistical programming, Generalpurpose programming, Predictive modeling, Quantitative analysis, Machine learning, Natural language processing, Text mining, TS/SCI",Reston,VA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-brainworks-3786816318,Data Scientist,BrainWorks,"Northbrook, IL",2024-01-13,North Chicago,United States,Onsite,"Data Science, Business Intelligence, Sales enablement, Automation, Artificial Intelligence, Machine Learning, Data mining, Data integration, Data visualization, Predictive modeling, Data analysis, SQL, MySQL, PowerBI, CRM, Salesforce, HubSpot, Microsoft Dynamics, Data integrity, Data ethics, Personally identifiable information (PII)",Northbrook,IL,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-the-swift-group-llc-3800489018,Data Scientist,"The Swift Group, LLC","McLean, VA",2024-01-13,Manassas,United States,Onsite,"Data Science, Data Analytics, SQL, Oracle, MySQL, PostgreSQL, NoSQL, ETL, Data APIs, Python, Java, Scala, Data Visualization, ML/AI, AWS, Apache Hadoop, Software Development, Project Management, Networking, Collection Methods, Tasking Process",McLean,VA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-senior-data-scientist-at-coinbase-3620842822,Data Scientist/Senior Data Scientist,Coinbase,"Phoenix, AZ",2024-01-13,Glendale,United States,Onsite,"Proficient in bleeding edge technologies: DeFi NFTs DAOs and Web 3.0, Strong communication skills both as a speaker and listener, Ability to pivot quickly and adapt to changing priorities, Proactive and resultsoriented approach to problemsolving, Comfortable with candid feedback and seeing setbacks as growth opportunities, Ability to thrive in a remotefirst work environment, Understanding of statistical concepts and practical experience applying them, Experience in data analysis using SQL, Proficiency in programming/modeling in Python, Experience in data engineering, Willingness to do lower level work to improve data foundations as needed, Skills: experimentation analytics advanced modeling data pipeline initiation and maintenance reporting data storytelling project planning analysis programming modeling, Frameworks: A/B testing causal inference ML, Languages: SQL Python, Software: TBD, Concepts: Data science data analysis data pipeline experimentation analytics advanced modeling statistical concepts ML, Requirements: Bachelor of Arts or Bachelor of Science degree in a quantitative field (i.e. Math Stats Physics or Computer Science) with 5+ years of relevant experience or PhD degree in a related field with + 2 years of relevant experience.",Phoenix,AZ,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-harnham-3802169295,Data Scientist,Harnham,"Los Angeles, CA",2024-01-13,Pasadena,United States,Onsite,"Computer Vision, Scene Detection, Object Detection, Content Intelligence, PyTorch, TensorFlow, scikitlearn, Python, Machine Learning, Sports Acumen, Data Labeling, API Integration, Data Science, Communication, Independent Work, Academic Project Experience, ClosedLoop Systems, Sports Enthusiasm, Complex Use Cases",Los Angeles,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-gdc-it-solutions-gdc-3793746903,Data Scientist,GDC IT Solutions (GDC),"Carlisle, PA",2024-01-13,Lawton,United States,Onsite,"Data Science, Data Visualization, Business Acumen, Statistical Modeling, Agile Project Management, Data Mining, R, Python, Java, NumPy, MATLAB, Spark, Hadoop, D3.js, Tableau, Machine Learning, Databases, Advanced Analytical Skills, Verbal and Written Communication, Root Cause ProblemSolving, Leverage Existing Resources, Cutting Edge Technology, Innovation, Career Growth, EmployeeCentric Environment, Equal Opportunity",Carlisle,PA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-senior-data-scientist-at-coinbase-3620846078,Data Scientist/Senior Data Scientist,Coinbase,"Portland, OR",2024-01-13,Bethany,United States,Onsite,"DeFi, NFTs, DAOs, Web 3.0, A",Portland,OR,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-tiktok-commerce-at-tiktok-3761864960,Data Scientist - Tiktok commerce,TikTok,"Seattle, WA",2024-01-13,Summit,United States,Onsite,"Data Analysis, Framework, Metrics, Dashboard, Supply Chain, Operation, Ecommerce, KOL, Inventory, Sales, Model, Statistics, SQL, Tableau, Python, R, Machine Learning, Predictive Modelling, Proactive, Selfdriven, Impactdriven, Crossfunctional Teams, Fastpaced Environment, SQL, Python, R, Tableau",Seattle,WA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-infrastructure-at-figma-3746689722,"Data Scientist, Infrastructure",Figma,"San Francisco, CA",2024-01-16,San Rafael,United States,Onsite,"Data Science, Data Analysis, Experimentation, Statistics, Machine Learning, Python, R, SQL, Hive, Redshift, Presto, Snowflake, Distributed Data Processing Systems, Metrics, Frameworks, CrossFunctional Collaboration, ProblemSolving, Communication, Teamwork, Infrastructure, Engineering, Software Engineering, Product Management, User Research",San Francisco,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-science-workflows-architect-at-berkeley-lab-3739265587,Data Science Workflows Architect,Berkeley Lab,"Berkeley, CA",2024-01-13,Concord,United States,Onsite,"Data Science Workflows Architect, Physics, Computer Science, NERSC, HPC, Supercomputing, Artificial Intelligence, Machine Learning, Big Data, Data Science, Software, C, C++, Python, Intel Xeon Phi, GPUs, FPGAs, Version control, Debugging, Data movement, Realtime data processing, Data storage and management, User Training, Presentations, Communication, Software optimization, User environment configuration, Job scheduling",Berkeley,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-senior-data-scientist-at-coinbase-3620841953,Data Scientist/Senior Data Scientist,Coinbase,"Miami, FL",2024-01-13,Highland Park,United States,Onsite,"Data Science, Analytics, Modeling, Statistics, Machine Learning, A/B Testing, Causal Inference, Programming, Python, SQL, Data Engineering, Data Pipelines, Communication, Execution, Leadership, Positivity, Learning, Adaptability, Problem Solving, Teamwork, Critical Thinking, Experimentation, Business Performance, DataDriven Decision Making, Strategic Analysis, BA / BS in Quantitative Field, 5+ Years Relevant Experience, PhD in Related Field, 2+ Years Relevant Experience, Ability to Create Project Plans, Complex Analytical Project Management, Statistical Concepts, Practical Experience, SQL Experience, Python Experience, Cultural Values",Miami,FL,Data Science/Scientist
https://www.linkedin.com/jobs/view/staff-data-scientist-at-intuit-3722239006,Staff Data Scientist,Intuit,"San Diego, CA",2024-01-13,San Diego,United States,Onsite,"Data Science, Machine Learning Engineering, CausalML, Supervised Learning, Unsupervised Learning, Online Learning, Bayesian Learning, Reinforcement Learning, Deep Learning, Combinatorial Optimization, Gradient Methods, Bayesian Optimization, NLP, Explainable AI, ML Frameworks, Python, Scala, Java, R, SQL, Hive, SparkSQL, Linux, ETL, Data Mining, A/B Testing",San Diego,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-bluewater-federal-solutions-3762628396,Data Scientist,BlueWater Federal Solutions,"Fayetteville, North Carolina Metropolitan Area",2024-01-12,North Carolina,United States,Onsite,"Data Science, Agile, DevSecOps, Continuous Process Improvement, DataCentric Organization, AI/ML, Software Development, Application Development, Modernization, Artificial Intelligence Division, Project Zeus, Data Analytics, Mathematical Modeling, Statistical Analysis, Business Statistics, Economic Statistics, Advanced Analytics, MS Degree, Secret Clearance, SSCP, CCISO, CISM, CISSP, GSLC",Fayetteville,North Carolina Metropolitan Area,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-swiss-federal-administration-3791999639,Data Scientist,Swiss Federal Administration,"Berne, OH",2024-01-12,Ohio,United States,Onsite,"Data Science, Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Library Science and Information Studies, Library Systems, German, French",Berne,OH,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-stripe-3802576290,Data Scientist,Stripe,"Seattle, WA",2024-01-16,Kent,United States,Onsite,"Data Science, Machine Learning, Statistics, Optimization, Product Analytics, Causal Inference, Experimentation, SQL, Python, R, Spark, Hadoop, Distributed Tools, Business Acumen, Communication, Attention to Detail, Project Management, Analytical Skills, PhD or MS in Quantitative Field",Seattle,WA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-computational-biology-at-sapient-3792704096,Data Scientist (Computational Biology),Sapient,"San Diego, CA",2024-01-16,Coronado,United States,Onsite,"Data Science, Statistical Analysis, Machine Learning, Python, R, Git, SQL, AWS, Cloud Computing, Data Mining, Modeling, Coding, Biostatistics, Bioinformatics, Computational Biology, Bioengineering, Applied Math, Physics, Life Science, Statistics, Algorithms, Product Development, Presentation Skills, Scientific Writing, Team Player, SelfMotivated, Dedicated, Accountable, Curious, Eager to Grow",San Diego,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/staff-data-scientist-deep-learning-at-lawrence-harvey-3796399642,Staff Data Scientist (Deep Learning),Lawrence Harvey,"Boston, MA",2024-01-16,Boston,United States,Onsite,"Machine Learning, Deep Learning, Knowledge Graphs, Python, TensorFlow, Spark, PyTorch, Graph Neural Networks, Medical Records Integration, Drug Development, Software Architecture, Development, MLOps, DevOps, AWS, Healthcare, Medicine, Molecular Biology, Computational Biology, Life Sciences, PhD/Masters in Quantitative Field",Boston,MA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-natural-language-processing-at-nvidia-3777440759,Data Scientist - Natural Language Processing,NVIDIA,"Santa Clara, CA",2024-01-14,Livermore,United States,Onsite,"Python, PyTorch, CUDA, CuDNN, TensorRT, Nemo, RAPIDS, Natural Language Understanding, Natural Language Generation, Dialog systems, Conversational AI Technologies, Information retrieval and Question and Answering, Machine Translation, Data wrangling, Tokenization, BERT, GPT, Megatron Models, RAG, Flask, Machine Learning Operations life cycle, Database management and queries, SQL, MongoDB, PDF, Audio/visual, API’s, GPU",Santa Clara,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-%E2%80%93-fraud-specialist-at-jobs-for-humanity-3793292472,Data Scientist – Fraud Specialist,Jobs for Humanity,"Arlington, VA",2024-01-16,Providence,United States,Onsite,"Data Science, Data Analytics, Data Visualization, Predictive Analytics, Machine Learning, Artificial Intelligence, Data Science Consulting, Data Wrangling, Statistical Analysis, Data Engineering, Healthcare Fraud Analytics, Business Development, Power BI, Tableau, Python, R, Statistics, Modeling, Cloud Solutions, Azure, AWS, Google Cloud Platform, Data Visualization, Dashboard Development, Strong Programming Skills, Communication Skills, Presentation Skills, Consulting Skills, US Citizenship, Public Trust Clearance, Bachelor's Degree, Relevant Field, 5+ Years Experience, Healthcare Analytics, Master's Degree, Quantitative Discipline, RFP/RFQ/RFI, ShortTerm Disability, LongTerm Disability",Arlington,VA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-science-technical-fellow-at-patterson-uti-drilling-3764419146,Data Science Technical Fellow,Patterson-UTI Drilling,"Houston, TX",2024-01-16,Baytown,United States,Onsite,"Data science, Python, Machine learning, Algorithms, Statistics, Drilling automation, Data analysis, Visualization, Data modeling, Predictive analytics, Time series analysis, Relational databases, Agile development, Version control, Unit testing, Collaboration, Communication, Problemsolving, Analytical thinking, Critical thinking, Time management, Prioritization, Multitasking, Attention to detail, Ability to work independently and as part of a team, Ability to travel",Houston,TX,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-tiktok-ads-vertical-solutions-at-bytedance-3363924964,"Data Scientist, Tiktok Ads-Vertical Solutions",ByteDance,"Seattle, WA",2024-01-14,Seattle,United States,Onsite,"Data Science, SQL, Hive, R, Python, Experiment Design, Causal Inference, Data Analytics, Product Metrics, Product Improvement, DataDriven Strategies, Analytical Mindset, Team Leadership, Team Influence, Innovation, Funnels, Metrics Variation, Visualizations, Dashboards, Reports, Product Leadership, Statistics, Operations Research, Economics, Computer Science, Mathematics, Physics",Seattle,WA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-science-advisor-at-albemarle-corporation-3742702594,Data Science Advisor,Albemarle Corporation,"Charlotte, NC",2024-01-16,North Carolina,United States,Onsite,"Data Science, Modeling, Data Analysis, Forecasting, Visualization, Scenario Testing, Machine Learning, Statistics, Fundamental Modeling, Chemistry, Physics, Economics, Data Science Suite, Python, MATLAB, R, C++, SQL, Java, Plotly, Power BI, Tableau, Matplotlib, Data Visualization, Strategic Recommendations, Clear Communication, Teamwork, CoDevelopment, Market Research, Business Intelligence, Analysis, Forecasting, Market Dynamics, Technology Innovation, Project Economics, Investment Decisions, Statistical Methods, Machine Learning Methods, Database, Cloud, Frontend Development, Version Control, HTML, CSS, JavaScript, Bootstrap",Charlotte,NC,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-ts-sci-at-motion-recruitment-3789763563,Data Scientist (TS/SCI),Motion Recruitment,"Arlington, VA",2024-01-16,Providence,United States,Onsite,"Data curation, Data modeling, Deployment, Implementation, Python, SQL, TS/SCI clearance, Data collection, Data analysis, Machine learning, Natural language processing, Project management, Verbal communication, Written communication, Teamwork, Problemsolving, Analytical skills",Arlington,VA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-saransh-inc-3766095677,Data Scientist,Saransh Inc,"Auburn Hills, MI",2024-01-16,Macomb,United States,Onsite,"Bachelor's in Computer Science or Data Analytics, 10+ years in Data Science and Analytics, Machine Learning, Operations Research, SQL, Hive, R, Scala, Java, Tableau, Hadoop, Google Cloud Platform, SAP, Docker, Podman, Git, Linux, Kubernetes, GCP, AWS, OpenShift, Confluence, Jira, Data Wrangling, Statistics, Algebra, ProblemSolving, Communication skills, Presentation skills",Auburn Hills,MI,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-science-advisor-at-albemarle-corporation-3742704373,Data Science Advisor,Albemarle Corporation,"Houston, TX",2024-01-16,Baytown,United States,Onsite,"Data Analysis, Forecasting, Visualization, Scenario Testing, Modeling, Machine Learning, Statistics, Python, MATLAB, R, C++, SQL, Java, Plotly, Power BI, Tableau, Matplotlib, Data Science Suite, Git, SAP HANA, HTML, CSS, JavaScript, Bootstrap",Houston,TX,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-mission-technologies-a-division-of-hii-3681030035,Data Scientist,"Mission Technologies, a division of HII","Fort Meade, MD",2024-01-16,Towson,United States,Onsite,"Data Science, Data Analysis, Data Modeling, Data Visualization, Data Management, Statistical Analysis, Machine Learning, Artificial Intelligence, Natural Language Processing, Programming, Hadoop, Spark, Python, R, SQL, NoSQL, Linux, Windows, Mathematics, Statistics, Computer Science, NSA/CSS",Fort Meade,MD,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-science-consultant-iii-at-brooksource-3679136545,Data Science Consultant III,Brooksource,"Charlotte, NC",2024-01-16,North Carolina,United States,Onsite,"Statistical modeling, Experiment design, Predictive modeling, Prototype building, Data visualization, Data research, Data collection, Data set design, Data interaction, Data source identification, Statistics analysis, Data quality procedures, Data exploration, Data mining, Business intelligence, Dashboard creation, Visualization, Analytics reports, Analytical modeling, Problem framing, Project team participation, Subject matter expert interviewing, Group elicitation, Results communication, Recommendation creation, Python, R, SAS, SQL, Hive",Charlotte,NC,Data Science/Scientist
https://www.linkedin.com/jobs/view/staff-data-scientist-protein-design-at-aether-3699261137,Staff Data Scientist / Protein Design,Aether,"Menlo Park, CA",2024-01-14,Menlo Park,United States,Onsite,"Data Science, Python, Statistics, Machine Learning, Algorithm Development, Data Analysis, Tensorflow, PyTorch, Jax, Openmm, Protein Structure, Biochemistry, Diffusion Models, Large Language Models, PhysicsInformed GNNs, Computational Biology, Enzyme Engineering, Mathematics, Computer Science, ProblemSolving, CriticalThinking",Menlo Park,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-dynamis-inc-3803800343,Data Scientist,"Dynamis, Inc.","Huntsville, AL",2024-01-14,Huntsville,United States,Onsite,"Predictive Analytics, Machine Learning, Data Science, Data Governance, Data Analytics, Data Extraction, Data Collation, Data Normalization, Data Processing, Risk Management, Extract Transform Load (ETL), Statistical Programming, R, Python, Law Enforcement Information, OpenSource Intelligence (OSINT), Defense and Intelligence Analytics Software, Palantir, SemanticAI, IBM i2 Analyst Notebook, Tableau, Power BI, Kibana, Technical Writing, Presentation Skills, ProblemSolving, OutsidetheBox Thinking, Data Visualization, Complex Document Review, Briefing Materials, Management Directives",Huntsville,AL,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-lead-property-casualty-loss-risk-modeling-at-usaa-3803882498,Data Scientist Lead - Property & Casualty Loss/Risk Modeling,USAA,"Tampa, FL",2024-01-16,Odessa,United States,Onsite,"Python, R, SQL, HQL, NoSQL, Data Analysis, Predictive Analytics, Modeling, Machine Learning, Artificial Intelligence, Linear Models, Logistic Models, Discriminant Analysis, Support Vector Machines, Decision Trees, Forest Models, Kmeans Clustering, Hierarchical Clustering, Agglomerative Clustering, Neighbors Algorithms, DBSCAN, Clustering, Statistics, Risk Management, Model Development Control (MDC), Model Risk Management (MRM), Business Intelligence, Data Visualization, Communication, Teamwork, Problem Solving, Leadership, Mentoring, Technical Writing, Data Engineering, Data Science, Property & Casualty Loss Modeling, Risk Modeling, Consulting, Business Savvy",Tampa,FL,Data Science/Scientist
https://www.linkedin.com/jobs/view/staff-data-scientist-business-analytics-at-tesla-3737834172,"Staff Data Scientist, Business Analytics",Tesla,"Fremont, CA",2024-01-16,Menlo Park,United States,Onsite,"Data Science, Business Analytics, Statistical Modeling, NLP, Topic Modeling, Sentiment Analysis, Text Classification, Text Summarization, Machine Learning, Data Wrangling, Tableau, Streamlit, Python, SQL, Pandas, Numpy, Scikitlearn, Tensorflow, PyTorch, PySpark, ProblemSolving, Project Management, Data Visualization",Fremont,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-ii-audience-team-at-the-trade-desk-3782580032,Data Scientist II-Audience Team,The Trade Desk,"San Jose, CA",2024-01-16,Menlo Park,United States,Onsite,"Machine Learning, Natural Language Processing, SQL, Java, Python, Scala, R, Spark, AWS, Data Intuition, ProductFocused Mindset, Diversity, Creativity, Intellectual Curiosity, Communication Skills, Agile Development, Distributed Teams, DataDriven Role, Base Salary Range: $102400—$187700 USD",San Jose,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-motion-recruitment-3776423283,Data Scientist,Motion Recruitment,"Tysons Corner, VA",2024-01-16,Clarksburg,United States,Onsite,"Python, Tensorflow, Keras, NLP, LLM, Computer Vision, Reinforcement Learning, Strong mathematical background, MS or PhD in Computer Science, MS or PhD in Electrical Engineering, MS or PhD in Statistics, Kubernetes, Docker, Terraform, Deployment, TS/SCI with CI Poly or Full Scope Poly, US work authorization",Tysons Corner,VA,Data Science/Scientist
https://www.linkedin.com/jobs/view/staff-data-scientist-financial-strategy-at-stripe-3785924257,"Staff Data Scientist, Financial Strategy",Stripe,"Chicago, IL",2024-01-16,Wheaton,United States,Onsite,"Data Science, ML, Experimentation, Statistical Analysis, Forecasting Systems, Marketplace Dynamics, Complex Systems, Experimental Design, Stakeholder Alignment, Metric Frameworks, Leadership, Communication, Collaboration, Mentorship, Problem Solving, Execution, Innovation, Software Development, Agile, Scalable Design, Quantitative Analysis, Business Intelligence, Data Visualization, Decision Making, Strategic Planning, Product Development, Hybrid Work, Equity, Bonus, 401(k), Medical, Dental, Vision, Wellness Stipends",Chicago,IL,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-tiktok-ads-vertical-solutions-at-bytedance-3363927362,"Data Scientist, Tiktok Ads-Vertical Solutions",ByteDance,"Mountain View, CA",2024-01-16,Santa Clara,United States,Onsite,"Data Science, Experiment Design, Causal Inference, SQL/Hive, R/Python, ETL, Funnels, Metrics Variation, Visualizations, Dashboards, Reports, Product Leadership, Teamwork, Innovation, FastPaced Environment, Industry Experience, Quantitative Discipline, Statistics, Operations Research, Economics, Computer Science, Mathematics, Physics, Advanced Degree, Analytical Mindset, Reasoning, Ads System",Mountain View,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-ii-dsp-insurance-at-amazon-3751686236,"Data Scientist II, DSP Insurance",Amazon,"Bellevue, WA",2024-01-16,Seattle,United States,Onsite,"Data Scientist, Data Extraction, Data Analysis, Statistical Modeling, Communication, Data Querying Languages, SQL, Hadoop/Hive, Machine Learning, Statistical Modeling, Data Analysis Tools, Data Science Techniques, Python, Perl, Scripting Language, Actuarial, Mathematics, Statistics, Economics, Finance, Engineering, Computer Science, Pricing, Performance, Business Analytics",Bellevue,WA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-tiktok-ads-ad-inventory-user-experience-at-bytedance-3363930073,"Data Scientist- TikTok Ads, Ad Inventory & User Experience",ByteDance,"Mountain View, CA",2024-01-16,Menlo Park,United States,Onsite,"Data Science, Quantitative Analysis, Data Mining, SQL, Python, R, Product Management, Data Engineering, Dashboarding, Experimentation, Storytelling, Collaboration, Communication, Business Analytics, Customer Insight, User Experience, Advertising, Growth, Marketing, Optimization, Revenue Generation, DataDriven Decision Making, Team Leadership, Mentoring",Mountain View,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-product-at-figma-3774903704,"Data Scientist, Product",Figma,"New York, NY",2024-01-16,Montclair,United States,Onsite,"Data Science, Machine Learning, Statistical Modeling, Causal Inference, User Behavior, Product Experience, UI, Algorithms, Data Democratization, Datasets, Tooling, Metrics, Product Management, Engineering, Research, Design, Sales, Marketing, SQL, Python, R, Scripting, Distributed Data Processing Systems, Hive, Redshift, Presto, Snowflake, Experiment Design, Problem Solving, Communication, Collaboration, Curiosity, Learning, Development",New York,NY,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-onsite-at-the-dignify-solutions-llc-3768018101,Data Scientist - Onsite,"The Dignify Solutions, LLC","Bellevue, WA",2024-01-16,Kent,United States,Onsite,"Machine Learning, Azure Machine Learning, Data Science, Turing Machine, Microsoft Azure, Azure Databricks",Bellevue,WA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-infrastructure-at-figma-3746693430,"Data Scientist, Infrastructure",Figma,"Seattle, WA",2024-01-14,Bellevue,United States,Onsite,"Data Science, Data Analysis, Data Mining, Data Visualization, Python, R, SQL, Hive, Redshift, Presto, Snowflake, Statistical Analysis, Experiment Design, Problem Solving, Communication, Collaboration, CrossFunctional Teams, Figma",Seattle,WA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-central-market-management-at-lyft-3805609823,Data Scientist - Central Market Management,Lyft,"New York, NY",2024-01-16,Lakeview,United States,Onsite,"Data Science, Data Analysis, SQL, Python, R, Data Visualization, Financial Analysis, Business Strategy, Investment Analysis, Project Management, CrossFunctional Collaboration, Data Storytelling, Problem Solving, Spreadsheet Software, 401(k) Plan, Parental Leave, Health and Wellness Benefits, Paid Time Off, Lyft Pink",New York,NY,Data Science/Scientist
https://www.linkedin.com/jobs/view/staff-data-scientist-at-intuit-3769706331,Staff Data Scientist,Intuit,"Mountain View, CA",2024-01-16,Redwood City,United States,Onsite,"Statistics, Econometrics, SQL, Python, R, Causal inference, Synthetic controls, Regression discontinuity, Instrumental variables, Marketing measurement, Incrementality testing, Media mix models, Attribution, Communication skills, Analytical skills, Quantitative methods, Problemsolving skills, Experimental methods, Machine learning, Data analysis, Data modeling, Marketing analytics, Marketing strategy, Data science, Business intelligence, Programming, Analytical problemsolving, Problemsolving, Decisionmaking, Leadership",Mountain View,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-at-stripe-3802578197,Data Scientist,Stripe,"San Francisco, CA",2024-01-16,San Rafael,United States,Onsite,"Data Science, Machine Learning, Python, SQL, Statistics, Optimization, Modeling, Causal Inference, Experimentation, Spark, Hadoop, Data Analytics, Product Analytics, Cloud Computing, Distributed Computing, Communication Skills, Business Acumen, Problemsolving Skills, PhD, MS, Quantitative Field, SQL, R",San Francisco,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-business-intelligence-bi-developer-at-jobs-for-humanity-3805657292,Data Scientist & Business Intelligence (BI) Developer,Jobs for Humanity,"Arlington, VA",2024-01-16,Alexandria,United States,Onsite,"Data Science, Analytics, Data Analytics, Business Intelligence, Python, Power BI, Power Automate, Robotic Process Automation, UiPath, Orchestrator, SQL, Tableau, Microsoft Office Suite, Client Services, Business Development, Communication, Problem Solving, Critical Thinking, Active Secret Federal Security Clearance, B.S. or B.A. in Quantitative Analytical or Computational Discipline, 3+ Years of Relevant Professional Experience, Proficiency in Python and Power BI, Strong Consulting Skills, Remote Hybrid or OnSite Work, M.S. or M.A. in Quantitative or Computational Discipline, Experience Using Power Automate, Experience Performing RPA Using UiPath and Orchestrator, Proficiency in Querying Data Using SQL",Arlington,VA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-capcut-ug-at-bytedance-3805602936,Data Scientist - CapCut - UG,ByteDance,"Los Angeles, CA",2024-01-16,West Covina,United States,Onsite,"Data science, Business analysis, A/B testing, Causal inference, SQL, Hive, Python, R, Excel, Quantitative analysis, Business collaboration, Teamwork, Mathematics, Economics, Statistics, Computer science, User empathy, Business sensitivity",Los Angeles,CA,Data Science/Scientist
https://www.linkedin.com/jobs/view/data-scientist-senior-data-warehousing-specialist-at-government-tactical-solutions-llc-3790095707,Data Scientist: Senior Data Warehousing Specialist,"Government Tactical Solutions, LLC","Linthicum Heights, MD",2024-01-16,Towson,United States,Onsite,"Entity identification, Data Clustering, Event Processing, Latent Semantic Indexing, Machine Learning, Algorithm Analysis, Software development, .NET, Java, Linux, Ruby, Python, JSON, XML, SOAP, REST, Visual Analytics, Pig, Hive, Impala, Lucene, Nutch, Solr, Sphinx, Mahout, Hadoop, Acumulo",Linthicum Heights,MD,Data Science/Scientist
